,velocity_step_mean_episode_min,velocity_step_mean_episode_mean,velocity_step_mean_episode_max,energy_step_mean_episode_min,energy_step_mean_episode_mean,energy_step_mean_episode_max,num_neighbours_mean_episode_mean,num_neighbours_mean_episode_max,num_agents_total,num_agents_total_per_300_steps,success_rate,num_agents_success,num_agents_success_per_300_steps,num_agents_failed_per_300_steps,episode_reward_mean,episode_reward_min,episode_reward_max,episode_cost_mean,episode_cost_min,episode_cost_max,episode_cost_sum,crash_rate,num_agents_crash,out_rate,num_agents_out,episode_length_mean,success_episode_length_mean,svo_estimate_deg_mean,svo_estimate_deg_min,svo_estimate_deg_max,svo_reward,path,ckpt_idx,algo,env,seed,trial,trial_path,should_wrap_copo_env,should_wrap_cc_env,episode
0,0.038598268437374364,4.105114334261697,12.694316980851658,0.0,0.017463062284191675,0.06506225951820697,7.731862040622171,12.5,130,23.882424984690754,0.8615384615384616,112,20.57562767911819,2.5719534598897735,119.3872345048087,4.049639782364938,157.84638642383126,0.1076923076923077,0.0,1.0,14.0,0.1076923076923077,14,0.03076923076923077,4,272.0692307692308,285.54464285714283,42.67061804609387,17.20734930425437,79.67255641746058,162.21084233070718,"/Users/jimmy/Projects/RL/My_RLlib_Algo/marlpo/evaluation/demo_raw_checkpoints/ippo/IPPOTrainer_Intersection_3bf41_00000_0_num_agents=30,start_seed=5000,num_others=0_2023-08-11_20-04-33/checkpoint_001172",1172,ippo,Inter,5000,"IPPOTrainer_Intersection_3bf41_00000_0_num_agents=30,start_seed=5000,num_others=0_2023-08-11_20-04-33","/Users/jimmy/Projects/RL/My_RLlib_Algo/marlpo/evaluation/demo_raw_checkpoints/ippo/IPPOTrainer_Intersection_3bf41_00000_0_num_agents=30,start_seed=5000,num_others=0_2023-08-11_20-04-33",False,False,1
1,0.04499135604557317,4.6222054768950676,12.613054389220247,0.0,0.0195971791647928,0.06444537117935432,8.323993949076284,11.545454545454545,125,26.464361326746648,0.848,106,22.44177840508116,3.1757233592095977,117.65953365323644,-0.2914283273446916,159.32294268696052,0.12,0.0,1.0,15.0,0.12,15,0.032,4,274.992,293.9811320754717,42.93489066152266,12.803549611224405,90.0,160.1527341326307,"/Users/jimmy/Projects/RL/My_RLlib_Algo/marlpo/evaluation/demo_raw_checkpoints/ippo/IPPOTrainer_Intersection_3bf41_00000_0_num_agents=30,start_seed=5000,num_others=0_2023-08-11_20-04-33/checkpoint_001172",1172,ippo,Inter,5000,"IPPOTrainer_Intersection_3bf41_00000_0_num_agents=30,start_seed=5000,num_others=0_2023-08-11_20-04-33","/Users/jimmy/Projects/RL/My_RLlib_Algo/marlpo/evaluation/demo_raw_checkpoints/ippo/IPPOTrainer_Intersection_3bf41_00000_0_num_agents=30,start_seed=5000,num_others=0_2023-08-11_20-04-33",False,False,2
